congress,congress_year,majority_requirement,modify_date,question,session,vote_date,vote_document_text,vote_number,vote_question_text,vote_result,vote_result_text,vote_title,absent,amendment_number,amendment_purpose,amendment_to_amendment_number,amendment_to_document_number,amendment_to_document_short_title,by_whom,document_congress,document_name,document_number,document_short_title,document_title,document_type,nays,present,tie_breaker_vote,yeas,first_name,last_name,lis_member_id,member_full,party,state,vote_cast
109,2005,1/2,-,On the Motion,1,September 12  2005   06:53 PM,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,224,On the Motion (Motion To Proceed To Consider S. J. Res. 20),Motion Agreed to,Motion Agreed to (92-0),Motion To Proceed To Consider S. J. Res. 20,8,-,No Statement of Purpose on File.,-,-,-,-,-,S.J.Res. 20,20,-,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,S.J.Res.,0,-,-,92,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Joint Resolution,1,September 13  2005   12:40 PM,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,225,On the Joint Resolution S.J.Res. 20,Joint Resolution Defeated,Joint Resolution Defeated (47-51),S.J. Res. 20,2,-,No Statement of Purpose on File.,-,-,-,-,-,S.J.Res. 20,20,-,A joint resolution disapproving a rule promulgated by the Administrator of the Environmental Protection Agency to delist coal and oil-direct utility units from the source category list under the Clean Air Act.,S.J.Res.,51,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 13  2005   04:41 PM,To provide emergency funding for victims of Hurricane Katrina.,226,On the Amendment S.Amdt. 1661 to H.R. 2862 (Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006),Amendment Rejected,Amendment Rejected (41-56),Motion To Waive CBA RE: Biden Amdt. No. 1661,3,S.Amdt. 1661,To provide emergency funding for victims of Hurricane Katrina.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,56,-,-,41,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,3/5,-,On the Motion,1,September 14  2005   11:00 AM,To provide funding for interoperable communications equipment grants.,227,On the Motion (Motion To Waive CBA Stabenow Amdt. No. 1687  As Modified),Motion Rejected,Motion Rejected (40-58  3/5 majority required),Motion To Waive CBA Stabenow Amdt. No. 1687  As Modified,2,S.Amdt. 1687,To provide funding for interoperable communications equipment grants.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,58,-,-,40,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,3/5,-,On the Motion,1,September 14  2005   12:31 PM,To establish a special committee of the Senate to investigate the awarding and carrying out of contracts to conduct activities in Afghanistan and Iraq and to fight the war on terrorism.,228,On the Motion (Motion To Suspend Paragraph 4  Rule XVI RE: Dorgan Amdt. No. 1670),Motion Rejected,Motion Rejected (44-53  3/5 majority required),Motion To Suspend Paragraph 4  Rule XVI RE: Dorgan Amdt. No. 1670,3,S.Amdt. 1670,To establish a special committee of the Senate to investigate the awarding and carrying out of contracts to conduct activities in Afghanistan and Iraq and to fight the war on terrorism.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,53,-,-,44,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,3/5,-,On the Motion,1,September 14  2005   01:06 PM,To establish a congressional commission to examine the Federal  State  and local response to the devastation wrought by Hurricane Katrina in the Gulf Region of the United States especially in the States of Louisiana  Mississippi  Alabama  and other areas impacted in the aftermath and make immediate corrective measures to improve such responses in the future.,229,On the Motion (Motion To Suspend Paragraph 4  Rule XVI RE: Clinton Amdt. NO. 1660),Motion Rejected,Motion Rejected (44-54  3/5 majority required),Motion To Suspend Paragraph 4  Rule XVI RE: Clinton Amdt. NO. 1660,2,S.Amdt. 1660,To establish a congressional commission to examine the Federal  State  and local response to the devastation wrought by Hurricane Katrina in the Gulf Region of the United States especially in the States of Louisiana  Mississippi  Alabama  and other areas impacted in the aftermath and make immediate corrective measures to improve such responses in the future.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,54,-,-,44,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Motion,1,September 14  2005   04:43 PM,To eliminate the funding for the Advanced Technology Program and increase the funding available for the National Oceanic and Atmospheric Administration  community oriented policing service  and State and local law enforcement assistance.,230,On the Motion (Motion To Table Coburn Amdt. No. 1648),Motion Agreed to,Motion Agreed to (68-29),Motion To Table Coburn Amdt. No. 1648,3,S.Amdt. 1648,To eliminate the funding for the Advanced Technology Program and increase the funding available for the National Oceanic and Atmospheric Administration  community oriented policing service  and State and local law enforcement assistance.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,29,-,-,68,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 15  2005   11:46 AM,To provide that funds must be used in a manner consistent with the Bipartisan Trade Promotion Authority Act of 2002.,231,On the Amendment S.Amdt. 1713 to H.R. 2862 (Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (99-0),Grassley Amdt. No. 1713  As Modified,1,S.Amdt. 1713,To provide that funds must be used in a manner consistent with the Bipartisan Trade Promotion Authority Act of 2002.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,0,-,-,99,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 15  2005   12:17 PM,To prohibit weakening any law that provides safeguards from unfair foreign trade practices.,232,On the Amendment S.Amdt. 1665 to H.R. 2862 (Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006),Amendment Rejected,Amendment Rejected (39-60),Dorgan Amdt. No. 1665,1,S.Amdt. 1665,To prohibit weakening any law that provides safeguards from unfair foreign trade practices.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,60,-,-,39,Ron,Wyden,S247,Wyden (D-OR),D,OR,Nay
109,2005,1/2,-,On the Amendment,1,September 15  2005   02:36 PM,To provide assistance for small businesses damaged by Hurricane Katrina.,233,On the Amendment S.Amdt. 1717 to H.R. 2862 (Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (96-0),Snowe Amdt. No. 1717,4,S.Amdt. 1717,To provide assistance for small businesses damaged by Hurricane Katrina.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,0,-,-,96,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,3/5,-,On the Motion,1,September 15  2005   03:24 PM,To provide financial relief for individuals and entities affected by Hurricane Katrina.,234,On the Motion (Motion To Suspend Paragraph 4  Rule XVI RE: Lieberman Amdt. No. 1678),Motion Rejected,Motion Rejected (43-52  3/5 majority required),Motion To Suspend Paragraph 4  Rule XVI RE: Lieberman Amdt. No. 1678,5,S.Amdt. 1678,To provide financial relief for individuals and entities affected by Hurricane Katrina.,-,H.R. 2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,52,-,-,43,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On Passage of the Bill,1,September 15  2005   04:03 PM,An Act making appropriations for the Departments of Commerce and Justice  Science  and related agencies  for the fiscal year ending September 30  2006  and for other purposes.,235,On Passage of the Bill H.R. 2862,Bill Passed,Bill Passed (91-4),H.R. 2862,5,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 2862,2862,Science  State  Justice  Commerce  and Related Agencies Appropriations Act  2006,An Act making appropriations for the Departments of Commerce and Justice  Science  and related agencies  for the fiscal year ending September 30  2006  and for other purposes.,H.R.,4,-,-,91,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 20  2005   11:23 AM,To prohibit the use of funds for developing a final rule with respect to the importation of beef from Japan.,236,On the Amendment S.Amdt. 1732 to H.R. 2744 (Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (72-26),Nelson (NE) Amdt. No. 1732,2,S.Amdt. 1732,To prohibit the use of funds for developing a final rule with respect to the importation of beef from Japan.,-,H.R. 2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,26,-,-,72,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 20  2005   04:45 PM,To prohibit the use of appropriated funds to pay the salaries or expenses of personnel to inspect horses under certain authority or guidelines.,237,On the Amendment S.Amdt. 1753 to H.R. 2744 (Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (69-28),Ensign Amdt. No. 1753  As Modified,3,S.Amdt. 1753,To prohibit the use of appropriated funds to pay the salaries or expenses of personnel to inspect horses under certain authority or guidelines.,-,H.R. 2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,28,-,-,69,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 21  2005   07:01 PM,To require that any limitation  directive  or earmarking contained in either the House of Representatives or Senate report accompanying this bill be included in the conference report or joint statement accompanying the bill in order to be considered as having been approved by both House of Congress.,238,On the Amendment S.Amdt. 1775 to H.R. 2744 (Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (55-39),Coburn Amdt. No. 1775,6,S.Amdt. 1775,To require that any limitation  directive  or earmarking contained in either the House of Representatives or Senate report accompanying this bill be included in the conference report or joint statement accompanying the bill in order to be considered as having been approved by both House of Congress.,-,H.R. 2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,39,-,-,55,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 21  2005   07:37 PM,To increase funds to implement and administer Team Nutrition programs  with an offset.,239,On the Amendment S.Amdt. 1797 to H.R. 2744 (Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006),Amendment Agreed to,Amendment Agreed to (66-29),Bingaman Amdt. No. 1797,5,S.Amdt. 1797,To increase funds to implement and administer Team Nutrition programs  with an offset.,-,H.R. 2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,29,-,-,66,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 22  2005   09:35 AM,To condition the use of funds for carrying out a provision relating to prevented planting payments  with an offset.,240,On the Amendment S.Amdt. 1844 to H.R. 2744 (Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006),Amendment Rejected,Amendment Rejected (47-52),Dayton Amdt. No. 1844  As Modified,1,S.Amdt. 1844,To condition the use of funds for carrying out a provision relating to prevented planting payments  with an offset.,-,H.R. 2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,-,-,-,-,-,-,-,52,-,-,47,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On Passage of the Bill,1,September 22  2005   10:08 AM,A bill making appropriations for Agriculture  Rural Development  Food and Drug Administration  and Related Agencies for the fiscal year ending September 30  2006  and for other purposes.,241,On Passage of the Bill H.R. 2744,Bill Passed,Bill Passed (97-2),H.R. 2744  As Amended,1,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 2744,2744,Agriculture  Rural Development  Food and Drug Administration  and Related Agencies Appropriations Act  2006,A bill making appropriations for Agriculture  Rural Development  Food and Drug Administration  and Related Agencies for the fiscal year ending September 30  2006  and for other purposes.,H.R.,2,-,-,97,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On the Amendment,1,September 22  2005   03:11 PM,To provide an additional $10 000 000 for the Readjustment Counseling Service  with a corresponding offset from the HealtheVet account.,242,On the Amendment S.Amdt. 1852 to H.R. 2528 (Military Quality of Life and Veterans Affairs Appropriations Act  2006),Amendment Rejected,Amendment Rejected (48-50),Akaka Amdt. No. 1852,2,S.Amdt. 1852,To provide an additional $10 000 000 for the Readjustment Counseling Service  with a corresponding offset from the HealtheVet account.,-,H.R. 2528,Military Quality of Life and Veterans Affairs Appropriations Act  2006,-,-,-,-,-,-,-,50,-,-,48,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,-,On Passage of the Bill,1,September 22  2005   03:47 PM,An Act making appropriations for Military Construction and Veterans Affairs  and Related Agencies for the fiscal year ending September 30  2006  and for other purposes.,243,On Passage of the Bill H.R. 2528,Bill Passed,Bill Passed (98-0),H.R. 2528  As Amended,2,-,No Statement of Purpose on File.,-,-,-,-,-,H.R. 2528,2528,Military Quality of Life and Veterans Affairs Appropriations Act  2006,An Act making appropriations for Military Construction and Veterans Affairs  and Related Agencies for the fiscal year ending September 30  2006  and for other purposes.,H.R.,0,-,-,98,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,2/3,January 8  2010   12:23 PM,On the Resolution of Ratification,1,September 26  2005   05:31 PM,Protocol of Amendment to the International Convention on the Simplification and Harmonization of Customs Procedures done at Brussels on June 26  1999,244,On the Resolution of Ratification Treaty Doc. 108-6,Resolution of Ratification Agreed to,Resolution of Ratification Agreed to (87-0  2/3 majority required),Treaty Doc. 108-6 Resolution Of Advice And Consent To Ratification,13,-,No Statement of Purpose on File.,-,-,-,-,109,Treaty Doc. 108-6,108-6,-,Protocol of Amendment to the International Convention on the Simplification and Harmonization of Customs Procedures done at Brussels on June 26  1999,Treaty Doc.,0,-,-,87,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
109,2005,1/2,January 8  2010   12:23 PM,On the Nomination,1,September 29  2005   11:31 AM,John G. Roberts  Jr.  of Maryland  to be Chief Justice of the United States,245,On the Nomination PN801,Nomination Confirmed,Nomination Confirmed (78-22),Confirmation John G. Roberts  Jr.  of Maryland  to be Chief Justice of the United States,-,-,No Statement of Purpose on File.,-,-,-,-,109,PN801,801,-,John G. Roberts  Jr.  of Maryland  to be Chief Justice of the United States,PN,22,-,-,78,Ron,Wyden,S247,Wyden (D-OR),D,OR,Yea
